timestamp,ticker,strike_price,result,final_yes_price,final_no_price
2026-03-06T16:31:53.865395+00:00,KXBTC15M-26MAR061130-30,68385.2,yes,100,1
2026-03-06T16:47:02.512448+00:00,KXBTC15M-26MAR061145-45,68547.99,yes,100,1
2026-03-06T17:01:41.457623+00:00,KXBTC15M-26MAR061200-00,68576.41,no,1,100
2026-03-06T17:16:33.611971+00:00,KXBTC15M-26MAR061215-15,68452.52,no,100,100
2026-03-06T17:31:22.771590+00:00,KXBTC15M-26MAR061230-30,68434.91,no,100,100
2026-03-06T17:52:19.298450+00:00,KXBTC15M-26MAR061245-45,68259.07,no,100,100
2026-03-06T18:01:45.789955+00:00,KXBTC15M-26MAR061300-00,0,yes,100,100
2026-03-06T18:16:40.176874+00:00,KXBTC15M-26MAR061315-15,67967.84,yes,100,100
2026-03-06T18:31:33.694800+00:00,KXBTC15M-26MAR061330-30,68317.95,no,100,100
2026-03-06T18:46:49.149898+00:00,KXBTC15M-26MAR061345-45,68278.91,yes,100,1
2026-03-06T19:01:24.689665+00:00,KXBTC15M-26MAR061400-00,68428.36,no,100,100
2026-03-06T19:16:45.282648+00:00,KXBTC15M-26MAR061415-15,68183.92,yes,100,100
2026-03-06T19:31:29.923296+00:00,KXBTC15M-26MAR061430-30,68409.85,no,100,100
2026-03-06T19:46:48.842502+00:00,KXBTC15M-26MAR061445-45,68186.09,no,100,100
2026-03-06T20:01:32.547128+00:00,KXBTC15M-26MAR061500-00,68171.55,no,1,100
2026-03-06T20:16:31.212948+00:00,KXBTC15M-26MAR061515-15,68125.6,no,100,100
2026-03-06T20:31:42.945396+00:00,KXBTC15M-26MAR061530-30,68013.95,no,100,100
2026-03-06T20:46:56.372103+00:00,KXBTC15M-26MAR061545-45,67826.14,yes,100,100
2026-03-06T21:01:26.858356+00:00,KXBTC15M-26MAR061600-00,67964.619999,yes,100,1
2026-03-06T21:16:28.698836+00:00,KXBTC15M-26MAR061615-15,68116.55,yes,100,100
2026-03-06T21:31:38.771783+00:00,KXBTC15M-26MAR061630-30,68143.97,no,100,100
2026-03-06T21:46:49.358799+00:00,KXBTC15M-26MAR061645-45,68007.58,yes,100,100
2026-03-06T22:01:32.250167+00:00,KXBTC15M-26MAR061700-00,68224.69,yes,100,1
2026-03-06T22:16:29.298515+00:00,KXBTC15M-26MAR061715-15,68281.38,yes,100,100
2026-03-06T22:31:49.271685+00:00,KXBTC15M-26MAR061730-30,68302.42,no,100,100
2026-03-06T22:46:48.138041+00:00,KXBTC15M-26MAR061745-45,68291.479999,yes,100,100
2026-03-06T23:01:39.501892+00:00,KXBTC15M-26MAR061800-00,68362.509999,yes,100,1
2026-03-06T23:16:55.637363+00:00,KXBTC15M-26MAR061815-15,68384.289999,no,100,100
2026-03-06T23:36:59.062624+00:00,KXBTC15M-26MAR061830-30,68323.289999,no,100,100
2026-03-06T23:46:45.072467+00:00,KXBTC15M-26MAR061845-45,0,no,100,100
2026-03-07T00:06:55.242245+00:00,KXBTC15M-26MAR061900-00,68207.38,no,100,100
2026-03-07T00:16:48.313412+00:00,KXBTC15M-26MAR061915-15,0,yes,100,100
2026-03-07T00:31:41.581565+00:00,KXBTC15M-26MAR061930-30,68225.78,no,100,100
2026-03-07T00:46:59.620942+00:00,KXBTC15M-26MAR061945-45,68223.289999,yes,100,100
2026-03-07T01:01:30.758894+00:00,KXBTC15M-26MAR062000-00,68299.05,yes,100,1
2026-03-07T01:16:33.624725+00:00,KXBTC15M-26MAR062015-15,68305.84,no,100,100
2026-03-07T01:31:47.128456+00:00,KXBTC15M-26MAR062030-30,68231.52,no,100,100
2026-03-07T01:46:58.148962+00:00,KXBTC15M-26MAR062045-45,68214.979999,yes,100,100
2026-03-07T02:01:23.284381+00:00,KXBTC15M-26MAR062100-00,68235.929999,yes,100,1
2026-03-07T02:16:50.600184+00:00,KXBTC15M-26MAR062115-15,68271.67,yes,100,100
2026-03-07T02:31:24.110419+00:00,KXBTC15M-26MAR062130-30,68275.45,no,100,100
2026-03-07T02:46:38.362420+00:00,KXBTC15M-26MAR062145-45,68108.82,yes,100,1
2026-03-07T03:01:58.347116+00:00,KXBTC15M-26MAR062200-00,68171.679999,yes,100,1
2026-03-07T03:16:55.269508+00:00,KXBTC15M-26MAR062215-15,68333.759999,yes,100,1
2026-03-07T03:31:25.672637+00:00,KXBTC15M-26MAR062230-30,68488.539999,no,100,100
2026-03-07T03:46:46.919572+00:00,KXBTC15M-26MAR062245-45,68238.149999,no,100,100
2026-03-07T04:01:43.896602+00:00,KXBTC15M-26MAR062300-00,68194.759999,no,100,100
2026-03-07T04:16:33.752202+00:00,KXBTC15M-26MAR062315-15,68144.77,no,1,100
2026-03-07T04:31:31.215650+00:00,KXBTC15M-26MAR062330-30,67959.88,yes,100,100
2026-03-07T04:46:43.816792+00:00,KXBTC15M-26MAR062345-45,68041.6,yes,100,1
2026-03-07T05:02:06.206915+00:00,KXBTC15M-26MAR070000-00,68129.789999,no,1,100
2026-03-07T05:16:23.237057+00:00,KXBTC15M-26MAR070015-15,68069.52,no,1,100
2026-03-07T05:31:41.430552+00:00,KXBTC15M-26MAR070030-30,68005.32,yes,100,100
2026-03-07T05:46:30.772033+00:00,KXBTC15M-26MAR070045-45,68011.66,yes,100,100
2026-03-07T06:01:20.480433+00:00,KXBTC15M-26MAR070100-00,68079.74,no,1,100
2026-03-07T06:16:18.913398+00:00,KXBTC15M-26MAR070115-15,68001.58,no,100,100
2026-03-07T06:31:42.745612+00:00,KXBTC15M-26MAR070130-30,67960.479999,no,1,100
2026-03-07T06:46:48.097427+00:00,KXBTC15M-26MAR070145-45,67868.19,yes,100,100
2026-03-07T07:01:29.368872+00:00,KXBTC15M-26MAR070200-00,67920.229999,no,1,100
2026-03-07T07:16:48.530711+00:00,KXBTC15M-26MAR070215-15,67712.96,no,1,100
2026-03-07T07:31:38.516606+00:00,KXBTC15M-26MAR070230-30,67637.009999,yes,100,100
2026-03-07T07:46:33.718547+00:00,KXBTC15M-26MAR070245-45,67723.53,yes,100,100
2026-03-07T08:09:02.017050+00:00,KXBTC15M-26MAR070300-00,67787.03,yes,100,100
2026-03-07T08:19:06.613622+00:00,KXBTC15M-26MAR070315-15,67848.369999,no,100,100
2026-03-07T08:31:36.081232+00:00,KXBTC15M-26MAR070330-30,67847.5,yes,100,100
2026-03-07T08:46:42.260417+00:00,KXBTC15M-26MAR070345-45,67979.119999,no,100,100
2026-03-07T09:01:56.297607+00:00,KXBTC15M-26MAR070400-00,67910.55,no,100,100
2026-03-07T09:16:45.549448+00:00,KXBTC15M-26MAR070415-15,67790.89,yes,100,100
2026-03-07T09:31:34.539813+00:00,KXBTC15M-26MAR070430-30,67955.13,no,100,100
2026-03-07T09:46:31.054199+00:00,KXBTC15M-26MAR070445-45,67945.84,yes,100,100
2026-03-07T10:01:32.998473+00:00,KXBTC15M-26MAR070500-00,67967.19,yes,100,100
2026-03-07T10:16:29.823668+00:00,KXBTC15M-26MAR070515-15,68006.52,yes,100,100
2026-03-07T10:31:27.489270+00:00,KXBTC15M-26MAR070530-30,68085.52,no,100,100
2026-03-07T10:46:33.719335+00:00,KXBTC15M-26MAR070545-45,67941.97,yes,100,100
2026-03-07T11:01:23.141722+00:00,KXBTC15M-26MAR070600-00,67980.47,no,100,100
2026-03-07T11:16:26.972196+00:00,KXBTC15M-26MAR070615-15,67886.19,yes,100,100
2026-03-07T11:31:38.463861+00:00,KXBTC15M-26MAR070630-30,68088.53,yes,100,100
2026-03-07T11:46:28.506492+00:00,KXBTC15M-26MAR070645-45,68135.56,no,100,100
2026-03-07T12:01:42.681989+00:00,KXBTC15M-26MAR070700-00,68094.05,no,100,100
2026-03-07T12:16:32.713292+00:00,KXBTC15M-26MAR070715-15,68018.31,no,100,100
2026-03-07T12:32:00.300759+00:00,KXBTC15M-26MAR070730-30,67984.94,yes,100,100
2026-03-07T12:46:44.909346+00:00,KXBTC15M-26MAR070745-45,68015.95,no,100,100
2026-03-07T13:01:29.037787+00:00,KXBTC15M-26MAR070800-00,67935.53,yes,100,100
2026-03-07T13:16:31.273097+00:00,KXBTC15M-26MAR070815-15,67987.21,yes,100,100
2026-03-07T13:31:52.649280+00:00,KXBTC15M-26MAR070830-30,68029.14,yes,100,100
2026-03-07T13:46:39.243948+00:00,KXBTC15M-26MAR070845-45,68035.02,no,100,100
2026-03-07T14:01:31.679448+00:00,KXBTC15M-26MAR070900-00,67934,no,100,100
2026-03-07T14:16:28.567172+00:00,KXBTC15M-26MAR070915-15,67929.44,no,100,100
2026-03-07T14:31:55.583380+00:00,KXBTC15M-26MAR070930-30,67720.2,yes,100,100
2026-03-07T14:46:55.670225+00:00,KXBTC15M-26MAR070945-45,67802.45,yes,100,100
2026-03-07T15:01:52.795132+00:00,KXBTC15M-26MAR071000-00,68017.71,yes,100,100
2026-03-07T15:16:34.266274+00:00,KXBTC15M-26MAR071015-15,68032.88,no,100,100
2026-03-07T15:31:38.764797+00:00,KXBTC15M-26MAR071030-30,67947.6,no,100,100
2026-03-07T15:46:29.259677+00:00,KXBTC15M-26MAR071045-45,67928.32,no,100,100
2026-03-07T16:01:41.103297+00:00,KXBTC15M-26MAR071100-00,67829.1,yes,100,1
2026-03-07T16:16:30.373014+00:00,KXBTC15M-26MAR071115-15,67896.77,no,100,100
2026-03-07T16:31:36.668927+00:00,KXBTC15M-26MAR071130-30,67880.399999,no,100,100
2026-03-07T16:46:46.564868+00:00,KXBTC15M-26MAR071145-45,67796.21,no,100,100
2026-03-07T17:01:40.723382+00:00,KXBTC15M-26MAR071200-00,67789.64,yes,100,1
2026-03-07T17:16:37.561137+00:00,KXBTC15M-26MAR071215-15,67819.539999,yes,100,100
2026-03-07T17:31:46.521380+00:00,KXBTC15M-26MAR071230-30,67840.78,yes,100,100
2026-03-07T17:46:25.143517+00:00,KXBTC15M-26MAR071245-45,67881.429999,yes,100,100
2026-03-07T18:01:33.190067+00:00,KXBTC15M-26MAR071300-00,67883.56,no,1,100
2026-03-07T18:16:34.909964+00:00,KXBTC15M-26MAR071315-15,67786.25,no,100,100
2026-03-07T18:37:11.251627+00:00,KXBTC15M-26MAR071330-30,67628.71,no,100,100
2026-03-07T18:46:58.499301+00:00,KXBTC15M-26MAR071345-45,0,yes,100,100
2026-03-07T19:01:40.021257+00:00,KXBTC15M-26MAR071400-00,67629.289999,no,100,100
2026-03-07T19:16:37.585921+00:00,KXBTC15M-26MAR071415-15,67578.56,no,100,100
2026-03-07T19:31:47.833436+00:00,KXBTC15M-26MAR071430-30,67534.83,no,100,100
2026-03-07T19:46:56.074404+00:00,KXBTC15M-26MAR071445-45,67224.21,yes,100,100
2026-03-07T20:02:05.299163+00:00,KXBTC15M-26MAR071500-00,67254.77,no,1,100
2026-03-07T20:16:45.671909+00:00,KXBTC15M-26MAR071515-15,67094.899999,yes,100,100
2026-03-07T20:31:46.377099+00:00,KXBTC15M-26MAR071530-30,67252.07,yes,100,100
2026-03-07T20:46:37.859652+00:00,KXBTC15M-26MAR071545-45,67283,yes,100,100
2026-03-07T21:01:40.534310+00:00,KXBTC15M-26MAR071600-00,67396.399999,no,1,100
2026-03-07T21:16:33.504495+00:00,KXBTC15M-26MAR071615-15,67392.64,yes,100,100
2026-03-07T21:32:04.140286+00:00,KXBTC15M-26MAR071630-30,67413.66,yes,100,100
2026-03-07T21:47:03.154865+00:00,KXBTC15M-26MAR071645-45,67467.009999,no,100,100
2026-03-07T22:01:38.804008+00:00,KXBTC15M-26MAR071700-00,67369.28,yes,100,1
2026-03-07T22:16:43.891627+00:00,KXBTC15M-26MAR071715-15,67449.479999,no,100,100
2026-03-07T22:31:26.511546+00:00,KXBTC15M-26MAR071730-30,67371.84,no,100,100
2026-03-07T22:46:39.156706+00:00,KXBTC15M-26MAR071745-45,67290.69,no,100,100
2026-03-07T23:02:08.473483+00:00,KXBTC15M-26MAR071800-00,67268.86,no,1,100
2026-03-07T23:16:34.208446+00:00,KXBTC15M-26MAR071815-15,67237.479999,yes,100,1
2026-03-07T23:32:02.166821+00:00,KXBTC15M-26MAR071830-30,67328.08,yes,100,100
2026-03-07T23:46:38.005620+00:00,KXBTC15M-26MAR071845-45,67368.52,no,1,100
2026-03-08T00:01:43.499813+00:00,KXBTC15M-26MAR071900-00,67340.77,no,1,100
2026-03-08T00:16:44.432262+00:00,KXBTC15M-26MAR071915-15,67262.71,yes,100,100
2026-03-08T00:31:59.725161+00:00,KXBTC15M-26MAR071930-30,67440.69,no,100,100
2026-03-08T00:46:28.773859+00:00,KXBTC15M-26MAR071945-45,67347.1,no,100,100
2026-03-08T01:01:26.352003+00:00,KXBTC15M-26MAR072000-00,67267.06,no,1,100
2026-03-08T01:16:38.312399+00:00,KXBTC15M-26MAR072015-15,67215.2,yes,100,100
2026-03-08T01:31:58.187017+00:00,KXBTC15M-26MAR072030-30,67266.3,yes,100,100
2026-03-08T01:46:59.823438+00:00,KXBTC15M-26MAR072045-45,67274.619999,yes,100,100
2026-03-08T02:07:14.263401+00:00,KXBTC15M-26MAR072100-00,67291.78,yes,100,1
2026-03-08T02:16:45.006046+00:00,KXBTC15M-26MAR072115-15,0,no,1,100
2026-03-08T02:37:12.017972+00:00,KXBTC15M-26MAR072130-30,67264.95,no,100,100
2026-03-08T02:46:35.607924+00:00,KXBTC15M-26MAR072145-45,0,yes,100,100
2026-03-08T03:01:40.760129+00:00,KXBTC15M-26MAR072200-00,67399.82,no,1,100
2026-03-08T03:16:39.506828+00:00,KXBTC15M-26MAR072215-15,66920.53,yes,100,100
2026-03-08T03:31:43.325613+00:00,KXBTC15M-26MAR072230-30,66971.58,yes,100,100
2026-03-08T03:46:41.904754+00:00,KXBTC15M-26MAR072245-45,67005.08,no,1,100
2026-03-08T04:02:01.208105+00:00,KXBTC15M-26MAR072300-00,67001.89,yes,100,1
2026-03-08T04:16:36.715688+00:00,KXBTC15M-26MAR072315-15,67050.88,no,1,100
2026-03-08T04:31:31.325986+00:00,KXBTC15M-26MAR072330-30,66976.96,yes,100,100
2026-03-08T04:46:34.591327+00:00,KXBTC15M-26MAR072345-45,67023.85,no,100,100
2026-03-08T05:01:54.019337+00:00,KXBTC15M-26MAR080000-00,66955.74,no,1,100
2026-03-08T05:16:58.877964+00:00,KXBTC15M-26MAR080015-15,66635.09,yes,100,100
2026-03-08T05:31:36.167420+00:00,KXBTC15M-26MAR080030-30,66974,yes,100,100
2026-03-08T05:46:36.757450+00:00,KXBTC15M-26MAR080045-45,67148.49,yes,100,100
2026-03-08T06:01:45.195847+00:00,KXBTC15M-26MAR080100-00,67182.55,no,1,100
2026-03-08T06:21:59.003039+00:00,KXBTC15M-26MAR080115-15,67143.55,no,100,100
2026-03-08T06:31:46.727271+00:00,KXBTC15M-26MAR080130-30,0,no,100,100
2026-03-08T06:47:22.324137+00:00,KXBTC15M-26MAR080145-45,67059.31,yes,100,100
2026-03-08T08:09:10.019130+00:00,KXBTC15M-26MAR080400-00,0,no,1,100
2026-03-08T08:09:10.019466+00:00,KXBTC15M-26MAR080345-45,0,no,100,100
2026-03-08T08:09:10.019509+00:00,KXBTC15M-26MAR080330-30,0,no,100,100
2026-03-08T08:09:10.019536+00:00,KXBTC15M-26MAR080315-15,0,yes,100,100
2026-03-08T08:09:10.019568+00:00,KXBTC15M-26MAR080300-00,0,yes,100,100
2026-03-08T08:16:34.556042+00:00,KXBTC15M-26MAR080415-15,67307.95,yes,100,100
2026-03-08T08:31:57.968877+00:00,KXBTC15M-26MAR080430-30,67318.369999,no,100,100
2026-03-08T08:46:23.913310+00:00,KXBTC15M-26MAR080445-45,67271.45,yes,100,100
2026-03-08T09:01:31.951550+00:00,KXBTC15M-26MAR080500-00,67466.07,yes,100,100
2026-03-08T09:16:45.697522+00:00,KXBTC15M-26MAR080515-15,67540.56,yes,100,100
2026-03-08T09:31:42.192152+00:00,KXBTC15M-26MAR080530-30,67757.95,yes,100,100
2026-03-08T09:46:30.362364+00:00,KXBTC15M-26MAR080545-45,67823.399999,no,100,100
2026-03-08T10:01:43.079818+00:00,KXBTC15M-26MAR080600-00,67750.979999,no,100,100
2026-03-08T10:16:58.125112+00:00,KXBTC15M-26MAR080615-15,67724.369999,yes,100,100
2026-03-08T10:31:28.869996+00:00,KXBTC15M-26MAR080630-30,67871.66,yes,100,100
2026-03-08T10:46:29.477756+00:00,KXBTC15M-26MAR080645-45,68057.17,no,100,100
2026-03-08T11:01:37.589069+00:00,KXBTC15M-26MAR080700-00,67951.979999,no,1,100
2026-03-08T11:16:46.753891+00:00,KXBTC15M-26MAR080715-15,67882.88,no,100,100
2026-03-08T11:31:24.630017+00:00,KXBTC15M-26MAR080730-30,67587.289999,yes,100,100
2026-03-08T11:46:37.007182+00:00,KXBTC15M-26MAR080745-45,67687.27,no,100,100
2026-03-08T12:01:45.457165+00:00,KXBTC15M-26MAR080800-00,67507.78,yes,100,100
2026-03-08T12:16:38.849157+00:00,KXBTC15M-26MAR080815-15,67519.92,no,100,100
2026-03-08T12:31:35.604761+00:00,KXBTC15M-26MAR080830-30,67042.66,yes,100,100
2026-03-08T12:46:38.379315+00:00,KXBTC15M-26MAR080845-45,67404.49,no,100,100
2026-03-08T13:01:28.067073+00:00,KXBTC15M-26MAR080900-00,67403.399999,no,100,100
2026-03-08T13:16:48.142723+00:00,KXBTC15M-26MAR080915-15,67323.22,no,100,100
2026-03-08T13:31:47.883455+00:00,KXBTC15M-26MAR080930-30,67057.009999,yes,100,100
2026-03-08T13:46:28.077879+00:00,KXBTC15M-26MAR080945-45,67161.28,no,100,100
2026-03-08T14:01:42.282320+00:00,KXBTC15M-26MAR081000-00,67050.539999,yes,100,100
2026-03-08T14:16:26.005399+00:00,KXBTC15M-26MAR081015-15,67252.649999,yes,100,100
2026-03-08T14:31:28.055393+00:00,KXBTC15M-26MAR081030-30,67305.06,no,100,100
2026-03-08T14:46:36.551691+00:00,KXBTC15M-26MAR081045-45,67265.22,no,100,100
2026-03-08T15:01:50.378571+00:00,KXBTC15M-26MAR081100-00,67104.11,yes,100,1
2026-03-08T15:16:26.990388+00:00,KXBTC15M-26MAR081115-15,67302.539999,yes,100,100
2026-03-08T15:31:41.199336+00:00,KXBTC15M-26MAR081130-30,67312.3,no,100,100
2026-03-08T15:46:38.041001+00:00,KXBTC15M-26MAR081145-45,67180.82,yes,100,100
2026-03-08T16:01:40.902043+00:00,KXBTC15M-26MAR081200-00,67208.21,no,1,100
2026-03-08T16:16:35.887206+00:00,KXBTC15M-26MAR081215-15,67194.229999,no,100,100
2026-03-08T16:31:48.082574+00:00,KXBTC15M-26MAR081230-30,67103.88,yes,100,100
2026-03-08T16:47:02.733029+00:00,KXBTC15M-26MAR081245-45,67122.83,no,100,100
2026-03-08T17:01:38.100365+00:00,KXBTC15M-26MAR081300-00,66994.7,no,1,100
2026-03-08T17:16:21.757797+00:00,KXBTC15M-26MAR081315-15,66848.789999,yes,100,100
2026-03-08T17:31:42.998065+00:00,KXBTC15M-26MAR081330-30,67085.88,no,100,100
2026-03-08T17:46:28.231513+00:00,KXBTC15M-26MAR081345-45,67073.42,no,100,100
2026-03-08T18:01:40.651799+00:00,KXBTC15M-26MAR081400-00,67049.369999,no,1,100
2026-03-08T18:16:42.365289+00:00,KXBTC15M-26MAR081415-15,66985.27,no,100,100
2026-03-08T18:31:25.628740+00:00,KXBTC15M-26MAR081430-30,66929.5,yes,100,100
2026-03-08T18:46:25.657369+00:00,KXBTC15M-26MAR081445-45,66940.08,no,100,100
2026-03-08T19:01:40.207536+00:00,KXBTC15M-26MAR081500-00,66819.42,yes,100,1
2026-03-08T19:16:19.810310+00:00,KXBTC15M-26MAR081515-15,66845.08,yes,100,100
2026-03-08T19:31:55.153187+00:00,KXBTC15M-26MAR081530-30,67031.32,yes,100,100
2026-03-08T19:46:44.661000+00:00,KXBTC15M-26MAR081545-45,67207.45,yes,100,100
2026-03-08T20:01:33.303992+00:00,KXBTC15M-26MAR081600-00,67355.49,no,1,100
2026-03-08T20:16:37.058634+00:00,KXBTC15M-26MAR081615-15,67297.08,no,100,100
2026-03-08T20:31:23.973361+00:00,KXBTC15M-26MAR081630-30,67102.679999,no,100,100
2026-03-08T20:46:43.940429+00:00,KXBTC15M-26MAR081645-45,67075.7,yes,100,100
2026-03-08T21:01:34.198973+00:00,KXBTC15M-26MAR081700-00,67369.729999,no,1,100
2026-03-08T21:16:28.166379+00:00,KXBTC15M-26MAR081715-15,67220.119999,no,100,100
2026-03-08T21:31:56.188346+00:00,KXBTC15M-26MAR081730-30,66820.58,yes,100,100
